,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address
1551,49896057,2007-01-01 11:05:00,179 N BEAUBIEN CT,4f0ac0d24b28796f57adec90514a44ee456aa6c6ded74d60a4fff0ff55152d16,IL,PAS,604774130,0964160B,CURB LOADING ZONE,495,Miscellaneous,MERC,50,100,0.0,50.0,Paid,2007-01-25 00:00:00,,,5018876180,358,"100 n beaubien ct, chicago, il"
1552,51482073,2007-01-01 11:05:00,4140 N NARRAGANSETT,6fe8da12546523d4156e0f8f33dffef02b8f90a6343ce7129d7daa6368995d65,IL,PAS,606345012,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,16,CPD,HOND,50,100,0.0,50.0,Paid,2007-01-25 00:00:00,VIOL,,5079951310,17681,"4100 n narragansett, chicago, il"
1553,51365023,2007-01-01 11:05:00,6114 S KOLIN,0a4a21ba1c4967379c9a601f403a0c2f5b9ce3e30ad670db3afae010643d870d,IL,PAS,606295203,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,CHEV,50,100,0.0,50.0,Paid,2007-03-06 00:00:00,VIOL,,5065204650,15227,"6100 s kolin, chicago, il"
1554,51536506,2007-01-01 11:05:00,3859 W ROSCOE,d022cb7d56bc4fdc9bb9f85ba266f9c5e91fb419e7c409ff691f3c05476381c1,IL,PAS,606185135,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,50,100,0.0,100.0,Paid,2007-04-27 00:00:00,SEIZ,,5071534800,10253,"3800 w roscoe, chicago, il"
1555,51536505,2007-01-01 11:05:00,3922 W ROSCOE,d433a46ada312af2553bedb649292799845d0c46463e1005f78bf1f04849e684,IL,PAS,606392519,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5023104980,10253,"3900 w roscoe, chicago, il"
1556,51520761,2007-01-01 11:05:00,1634 W 36TH ST,4c756bb5e0eb14d6aaa2b7518383b27d80d2fa91455c051b40d4c25acbaab602,IL,PAS,606092044,0964150B,PARKING/STANDING PROHIBITED ANYTIME,9,CPD,OLDS,50,100,0.0,100.0,Paid,2010-03-25 00:00:00,SEIZ,,5020126980,7246,"1600 w 36th st, chicago, il"
1557,51365025,2007-01-01 11:06:00,6046 S KOLIN,ad8d464d88a40f42b759ca817dcaa590a0621464d381bbf0b51f4f286befe4da,IL,TRK,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,NISS,50,100,0.0,0.0,Dismissed,2007-03-28 00:00:00,,,0,15227,"6000 s kolin, chicago, il"
1558,51365024,2007-01-01 11:06:00,6059 S KOLIN,06952271a6da09c4f46652d01398a16194c964e35ce14922cbd7d0eaeb8d070d,IL,PAS,606295236,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,GMC,50,100,100.0,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5086307290,15227,"6000 s kolin, chicago, il"
1559,51536507,2007-01-01 11:07:00,3858 W ROSCOE,a3669379d0bc414f25f3aeedaf8335dfdee2a10fe944d4c07536e4dbeb9303a0,IL,TRK,606185248,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,50,100,0.0,50.0,Paid,2008-12-17 00:00:00,DETR,,5037983030,10253,"3800 w roscoe, chicago, il"
1560,51536551,2007-01-01 11:07:00,4607 N SPAULDING,2a15d013699580aadb5943ca56daf0fa127c129a87be4d64a8ae72587158c8f6,IL,PAS,60625,0964125,NO CITY STICKER OR IMPROPER DISPLAY,17,CPD,HYUN,120,240,0.0,120.0,Paid,2007-01-23 00:00:00,VIOL,,5017817120,19855,"4600 n spaulding, chicago, il"
1561,51427079,2007-01-01 11:07:00,1535 W ADAMS,4d214594533da44b1040a4976edd99f3c1f203e554a8ecb3e06adc5992135d40,IL,PAS,60608,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,12,CPD,SATR,50,100,0.0,50.0,Paid,2007-03-09 00:00:00,DETR,,5060492600,12526,"1500 w adams, chicago, il"
1562,50808194,2007-01-01 11:07:00,1530 N WESTERN,cef30152fc53340ee99001371045243b1d360189cd836366a5a0d2eff9ad915d,IL,PAS,606221723,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,153,CPD,TOYT,50,100,122.0,0.0,Notice,2007-02-28 00:00:00,SEIZ,,5058588050,15405,"1500 n western, chicago, il"
1563,52504818,2007-01-01 11:07:00,5757 S CICERO,a8aa5645b913695116b3b37561d73a8d5be8f4abfdd23cff1082e734c45459c9,IL,TRK,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,51,CPD-Airport,GMC,50,100,0.0,50.0,Paid,2007-08-14 00:00:00,,,0,30222,"5700 s cicero, chicago, il"
1564,51536716,2007-01-01 11:08:00,4818 N ST LOUIS,7d5572792fe52512f84ea9012ab93229d4a5f4fcba423c07894ed72c487817c4,IL,PAS,606255112,0964040B,STREET CLEANING OR SPECIAL EVENT,17,CPD,JEEP,50,100,0.0,50.0,Paid,2007-02-16 00:00:00,DETR,,5079386990,18684,"4800 n st louis, chicago, il"
1565,50257274,2007-01-01 11:08:00,6009 S KOLIN,992d764134d7040bcd46f435cb128fddf9c0ddbb896928fd8741ea606a8dc9b6,IL,PAS,606295236,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,CHEV,50,100,0.0,50.0,Paid,2007-02-09 00:00:00,DETR,,5079932450,15227,"6000 s kolin, chicago, il"
1566,51341569,2007-01-01 11:08:00,200 N LECLAIRE,ac2590a2a4d90ddb918d7907043972c7d87be534d7f4fd1cac911e04cfb5cd17,IL,PAS,606442632,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,15,CPD,FORD,50,100,0.0,50.0,Paid,2007-02-22 00:00:00,VIOL,,5059305900,16975,"200 n leclaire, chicago, il"
1567,50571335,2007-01-01 11:08:00,1462 W ERIE,1c604662b7aa819241e0eecb4bff80c0c749d53e5e3ccc1f49d298497e11e8ee,IL,PAS,60622,0964100C,BLOCK ACCESS/ALLEY/DRIVEWAY/FIRELANE,13,CPD,MAZD,75,150,0.0,75.0,Paid,2007-02-01 00:00:00,VIOL,,5079001700,4169,"1400 w erie, chicago, il"
1568,50571336,2007-01-01 11:08:00,1462 W ERIE,1c604662b7aa819241e0eecb4bff80c0c749d53e5e3ccc1f49d298497e11e8ee,IL,PAS,60622,0964125,NO CITY STICKER OR IMPROPER DISPLAY,13,CPD,MAZD,120,240,0.0,120.0,Paid,2007-02-01 00:00:00,VIOL,,5079001700,4169,"1400 w erie, chicago, il"
1569,51078693,2007-01-01 11:09:00,3163 N SPRINGFIELD,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0980110A,ABANDONED VEH. FOR 7 DAYS OR INOPERABLE,25,CPD,DATS,50,100,50.0,0.0,Define,2007-01-04 00:00:00,,,0,16498,"3100 n springfield, chicago, il"
1570,51078692,2007-01-01 11:09:00,3163 N SPRINGFIELD,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,25,CPD,DATS,50,100,50.0,0.0,Define,2007-01-04 00:00:00,,,0,16498,"3100 n springfield, chicago, il"
1571,51536552,2007-01-01 11:10:00,4551 N SPAULDING,9147442500b8d1d176948f10f0b962b337cc7b65d30fb14123eb27e1bcaa650d,IL,PAS,606392044,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,HOND,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5069931950,19855,"4500 n spaulding, chicago, il"
1572,50808242,2007-01-01 11:10:00,6331 S ASHLAND,59a3c59053ec8b7cfdfd3c8631e32b154a64a7c0955319a2aa7dcc00dc9e8e2f,IL,PAS,606206040,0964125,NO CITY STICKER OR IMPROPER DISPLAY,153,CPD,HYUN,120,240,0.0,240.0,Paid,2007-11-28 00:00:00,FINL,,5075776880,13546,"6300 s ashland, chicago, il"
1573,51495728,2007-01-01 11:10:00,1415 N TALMAN,3d06a505cef1ed934a7f034b2c493cc1bce1763ca0920b041fd1fa6fe69f2841,IL,PAS,60622,0976160A,REAR AND FRONT PLATE REQUIRED,14,CPD,CHEV,50,100,0.0,122.0,Paid,2012-04-28 00:00:00,SEIZ,,5079305640,11210,"1400 n talman, chicago, il"
1574,51536508,2007-01-01 11:10:00,3855 W ROSCOE,3d06e98c93103e02319554ae981abcd14772ae8007f354b9f8a109534e64fdf8,IL,PAS,606313906,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,CADI,50,100,122.0,0.0,Notice,2007-01-10 00:00:00,SEIZ,,5013686150,10253,"3800 w roscoe, chicago, il"
1575,51262105,2007-01-01 11:10:00,4001 N BROADWAY,49548b3e917ebe7fa8fb3e082d65698666750e9b89fa281df1ad7f7e4ef2d071,IL,PAS,60613,0964125,NO CITY STICKER OR IMPROPER DISPLAY,23,CPD,TOYT,120,240,0.0,240.0,Paid,2007-05-18 00:00:00,FINL,,5081071470,17904,"4000 n broadway, chicago, il"
1576,51239274,2007-01-01 11:10:00,3125 W EASTWOOD,b424a3fb6b001191653b3a3df799981e8654031fe7b29a36a76a25cc402374ff,IL,PAS,606254403,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,DODG,50,100,0.0,50.0,Paid,2007-01-30 00:00:00,VIOL,,5079880050,19166,"3100 w eastwood, chicago, il"
1577,51536509,2007-01-01 11:10:00,3833 W ROSCOE,4230e5e56836312a60776719c392c13ac6eeef2869309b791960e6e4a7aa2937,IL,TMP,60618,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,50,100,0.0,50.0,Paid,2007-02-26 00:00:00,DETR,,5079894090,10253,"3800 w roscoe, chicago, il"
1578,51495729,2007-01-01 11:10:00,1418 N TALMAN,a58e0b1d378ba160c7a5db162b8f2c36ca3f00636d7667b98900da7b03e104ed,IL,PAS,60707,0976210B,WINDOWS MISSING OR CRACKED BEYOND 6,14,CPD,PONT,25,50,0.0,25.0,Paid,2007-02-06 00:00:00,DETR,,5079921090,11210,"1400 n talman, chicago, il"
1579,51190289,2007-01-01 11:11:00,6330 S DAMEN,9bb655cc029e2d86d7f0428e23987e3f9b411596180a8db97175d50f47c196be,IL,PAS,606362505,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,7,CPD,CHRY,50,100,50.0,0.0,Define,2007-01-18 00:00:00,,,0,4804,"6300 s damen, chicago, il"
1580,50257275,2007-01-01 11:11:00,5921 S KOLIN,66ad5fce96dbd6b5137d561fc07cb8a13d2132e6615888a3754923cc4ce3a7e0,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,CHEV,50,100,0.0,50.0,Paid,2007-01-08 00:00:00,,,0,15227,"5900 s kolin, chicago, il"
1581,51190290,2007-01-01 11:11:00,6336 S DAMEN,51a2dadacddcec70d07fc2719d17c53f5ff7cbb326211dd2a7df27257005b3c1,IL,PAS,606362505,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,7,CPD,FORD,50,100,0.0,50.0,Paid,2007-02-09 00:00:00,VIOL,,5039274210,4804,"6300 s damen, chicago, il"
1582,51190291,2007-01-01 11:12:00,6336 S DAMEN,b37f35be0243cf1d728fdeef678f35d35ca5214bb104d85e43aec3d61fd26b7f,IL,TMP,60636,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,7,CPD,CADI,50,100,0.0,122.0,Paid,2012-04-28 00:00:00,SEIZ,,5088344020,4804,"6300 s damen, chicago, il"
1583,51536510,2007-01-01 11:12:00,3805 W ROSCOE,a2caec4a99d89c52f1ccc9f9f03c58bc69ba0dfe23e733d9910dc996996882ac,IL,PAS,606185224,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,PONT,50,100,0.0,50.0,Paid,2007-02-23 00:00:00,DETR,,5044463740,10253,"3800 w roscoe, chicago, il"
1584,53082692,2007-01-01 11:14:00,2118 W GARFIELD BLVD,3f6ef1dc0dff441d255f6bd310e67ef9d18aca8ba6acff7c997ba9324a2431ab,IL,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,9,CPD,FORD,100,200,100.0,0.0,Define,2008-01-04 00:00:00,,,0,6345,"2100 w garfield blvd, chicago, il"
1585,51351267,2007-01-01 11:15:00,825 E 82ND ST,d53c1d988d52936233fd43d593cb78e870071f33e4ddc1ed43c3212b45626a5e,IL,PAS,60628,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,6,CPD,CHEV,50,100,0.0,122.0,Paid,2012-05-05 00:00:00,SEIZ,,5074350010,17902,"800 e 82nd st, chicago, il"
1586,51536511,2007-01-01 11:15:00,3740 W ROSCOE,87533dbaab6694f7d7afd62070c4e5c847709ebe17a9d88cae657a2eda1cfeb1,IL,PAS,606185232,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,DODG,50,100,0.0,50.0,Paid,2007-02-10 00:00:00,DETR,,5079669610,10253,"3700 w roscoe, chicago, il"
1587,51294014,2007-01-01 11:15:00,4124 S ARTESIAN,93cb73676f2e990e362414abb2965b943c38f2c99610891f63396ddda1cff888,IL,PAS,606234747,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,JEEP,50,100,100.0,0.0,Notice,2010-02-04 00:00:00,SEIZ,,5019351340,16061,"4100 s artesian, chicago, il"
1588,51495730,2007-01-01 11:15:00,2735 N LEMOYNE,aa2d7421f487f21beb7ce9627e21aa7273baf5b49cf421d5f594124673ec824d,IL,PAS,60622,0976160A,REAR AND FRONT PLATE REQUIRED,14,CPD,SATR,50,100,0.0,50.0,Paid,2007-01-16 00:00:00,VIOL,,5079158710,11210,"2700 n lemoyne, chicago, il"
1589,51536512,2007-01-01 11:15:00,3731 W ROSCOE,9318fa37d31af016961cf71c11b54e6a8e413107dcc000df3cd3ce8e63e503a3,IL,PAS,606185326,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,50,100,0.0,100.0,Paid,2008-02-21 00:00:00,SEIZ,,5075896440,10253,"3700 w roscoe, chicago, il"
1590,51294013,2007-01-01 11:15:00,4124 S ARTESIAN,93cb73676f2e990e362414abb2965b943c38f2c99610891f63396ddda1cff888,IL,PAS,606234747,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,9,CPD,JEEP,50,100,100.0,0.0,Notice,2010-02-04 00:00:00,SEIZ,,5019351340,16061,"4100 s artesian, chicago, il"
1591,51294012,2007-01-01 11:15:00,4124 S ARTESIAN,93cb73676f2e990e362414abb2965b943c38f2c99610891f63396ddda1cff888,IL,PAS,606234747,0964100A,WITHIN 15' OF FIRE HYDRANT,9,CPD,JEEP,100,200,0.0,200.0,Paid,2010-03-03 00:00:00,SEIZ,,5019351340,16061,"4100 s artesian, chicago, il"
1592,51270219,2007-01-01 11:15:00,7256 S MERRILL AVE,48ec59976c50451b80505babb71b5a8b7c48bf05088e3299fa5421bd6148be7c,IL,PAS,606513129,0976150B,BURGLAR ALARM SOUNDING OVER 4 MINUTES,3,CPD,PONT,25,50,50.0,0.0,Notice,2014-10-02 00:00:00,SEIZ,,5076311340,08266,"7200 s merrill ave, chicago, il"
1593,51190292,2007-01-01 11:15:00,6506 S DAMEN,e1faeb99da7e0007625caf0a4408bb01a9a316bb33a42af826c25238c8cfd75e,IL,PAS,604264233,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,7,CPD,FORD,50,100,0.0,50.0,Paid,2007-02-21 00:00:00,DETR,,5080204580,4804,"6500 s damen, chicago, il"
1594,51367576,2007-01-01 11:16:00,2606 N HAMLIN,3eac08700add9d8567ab0ef5c1c3604c08ed4ab009640c6e67786c612c030092,IL,PAS,606394926,0964110D,PARK OR STAND ON SIDEWALK,25,CPD,CHEV,50,100,0.0,100.0,Paid,2007-03-12 00:00:00,SEIZ,,5067318320,8979,"2600 n hamlin, chicago, il"
1595,51427080,2007-01-01 11:16:00,1537 W ADAMS,97ce9504d586026f68507701bc27491f16e68054a9d620490860183aedc17e74,IL,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,12,CPD,HOND,50,100,0.0,50.0,Paid,2007-01-24 00:00:00,,,0,12526,"1500 w adams, chicago, il"
1596,51190293,2007-01-01 11:16:00,6638 S DAMEN,e19495b4582cd18104461f7cc2dc0735291c8efa03d93fc2f3703dc7c81ccf5e,IL,PAS,606434285,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,7,CPD,BUIC,50,100,0.0,50.0,Paid,2007-02-09 00:00:00,VIOL,,5054792440,4804,"6600 s damen, chicago, il"
1597,51367577,2007-01-01 11:17:00,2600 N HAMLIN,31a5aad063fda750d2387bd6428ca12f60366af0726bfd4a792ce950eb2af359,IL,PAS,606472225,0964110C,PARK OR STAND ON CROSSWALK,25,CPD,CADI,50,100,0.0,50.0,Paid,2007-02-08 00:00:00,DETR,Liable,5079886090,8979,"2600 n hamlin, chicago, il"
1598,51367578,2007-01-01 11:17:00,2600 N HAMLIN,31a5aad063fda750d2387bd6428ca12f60366af0726bfd4a792ce950eb2af359,IL,PAS,606472225,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,25,CPD,CADI,50,100,0.0,0.0,Dismissed,2007-02-08 00:00:00,VIOL,Not Liable,5079886090,8979,"2600 n hamlin, chicago, il"
1599,51534745,2007-01-01 11:17:00,4143 N SPRINGFIELD,c6655d8b46549feca667efeee1e149145fdaa005ef8d858a0b7c71afe3686788,IL,PAS,606181919,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,LINC,50,100,0.0,100.0,Paid,2007-06-22 00:00:00,FINL,,5079893430,18689,"4100 n springfield, chicago, il"
1600,51366578,2007-01-01 11:17:00,4022 W CRYSTAL,05a96bca43e1ccd555de3ab6c4e3cb8a5789ab3164534d43ee535c38826e6f15,IL,TMP,60647,0964050J,DISABLED PARKING ZONE,25,CPD,HYUN,200,250,0.0,200.0,Paid,2007-01-27 00:00:00,VIOL,,5079885660,8683,"4000 w crystal, chicago, il"
1601,51367579,2007-01-01 11:18:00,26011 N HAMLIN,4db38589febb787775c9f457abae68e6a9a34f60bca2fabcd02ee0a2cfcfe843,IL,PAS,606476517,0964150B,PARKING/STANDING PROHIBITED ANYTIME,25,CPD,MERC,50,100,0.0,50.0,Paid,2007-01-23 00:00:00,VIOL,,5069171260,8979,"26000 n hamlin, chicago, il"
1602,51536513,2007-01-01 11:18:00,3705 W ROSCOE,2816013a97dad724d1070dafa9c327bd2c0f730982d1e0914809d23794caafe0,IL,RVM,606142348,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,NISS,50,100,0.0,100.0,Paid,2007-03-29 00:00:00,SEIZ,,5067637770,10253,"3700 w roscoe, chicago, il"
1603,51367580,2007-01-01 11:18:00,2601 N HAMLIN,4db38589febb787775c9f457abae68e6a9a34f60bca2fabcd02ee0a2cfcfe843,IL,PAS,606476517,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,25,CPD,MERC,50,100,0.0,50.0,Paid,2007-01-23 00:00:00,VIOL,,5069171260,8979,"2600 n hamlin, chicago, il"
1604,51484216,2007-01-01 11:19:00,5519 N NEWLAND,df13ff19d6b64be17211e19b18bc013df01e316e167d092afbb6c677bd79c29d,IL,PAS,606562027,0964125,NO CITY STICKER OR IMPROPER DISPLAY,16,CPD,BMW,120,240,0.0,291.46,Paid,2016-05-27 00:00:00,SEIZ,,5065767130,13341,"5500 n newland, chicago, il"
1605,51536514,2007-01-01 11:19:00,3707 W ROSCOE,7caddae735e41e92ddd1aa7adca820c7b105c3aa6e01757960f3f9679c6f2fc6,IL,PAS,606185326,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,TOYT,50,100,0.0,50.0,Paid,2007-02-02 00:00:00,,,0,10253,"3700 w roscoe, chicago, il"
1606,51220862,2007-01-01 11:20:00,930 W ARGYLE ST,0b0f6702a3464adb070dc0e3f080e7744b17cc28e17ad5f0c4c5bbf8cfb9f11c,IL,PAS,600054903,0964100A,WITHIN 15' OF FIRE HYDRANT,20,CPD,OLDS,100,200,0.0,100.0,Paid,2007-01-11 00:00:00,,,5079913670,09740,"900 w argyle st, chicago, il"
1607,51117056,2007-01-01 11:20:00,1125 W THORNDALE,c7961434fc4dd298afb603daccd791f38d6502a96544459500fcf2cb1ec1b80b,IL,PAS,606604304,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,24,CPD,VOLV,50,100,0.0,50.0,Paid,2007-02-09 00:00:00,DETR,,5079971690,11189,"1100 w thorndale, chicago, il"
1608,51495731,2007-01-01 11:20:00,2745 W LEMOYNE,a9facc1ef080b1e77de44b3f40896e036d9ad4eb8e0e773bc121c906ae7375ce,IL,PAS,606221683,0976210B,WINDOWS MISSING OR CRACKED BEYOND 6,14,CPD,JEEP,25,50,0.0,25.0,Paid,2007-01-23 00:00:00,VIOL,,5079921100,11210,"2700 w lemoyne, chicago, il"
1609,51239275,2007-01-01 11:20:00,3017 W EASTWOOD,a500d6628b678438ac32f9d9860a44db6ed199ae586a7789057507934f73edde,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,50,100,50.0,0.0,Define,2007-01-04 00:00:00,,,0,19166,"3000 w eastwood, chicago, il"
1610,51245068,2007-01-01 11:20:00,3240 N SHEFFIELD,61348805e90b72cf277c37f5728c8c6907ec50bb58b33acfdce0d324c3c34658,IL,PAS,604875810,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,19,CPD,JEEP,50,100,0.0,100.0,Paid,2007-12-30 00:00:00,FINL,,5079937080,05016,"3200 n sheffield, chicago, il"
1611,51601430,2007-01-01 11:20:00,2302 S WENTWORTH,e1b9324514fa3358266251692b163f98e2e3b0eb3f31b1f0eee4f6cb603e4f85,IL,PAS,606163501,0964110A,DOUBLE PARKING OR STANDING,21,CPD,TOYT,100,200,0.0,100.0,Paid,2007-04-13 00:00:00,DETR,Liable,5024138460,3842,"2300 s wentworth, chicago, il"
1612,51324932,2007-01-01 11:20:00,1033 W 18TH ST,04c344e26c1848d25e91928466a8140e819c6b1fe044dba8e24b79a80608749f,IL,TRK,,0964130,PARK OR BLOCK ALLEY,12,CPD,FORD,150,250,150.0,0.0,Define,2007-01-24 00:00:00,,,0,10721,"1000 w 18th st, chicago, il"
1613,52434098,2007-01-01 11:20:00,910 N KARLOV,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0964050J,DISABLED PARKING ZONE,11,CPD,PONT,200,250,200.0,0.0,Define,2007-09-12 00:00:00,,,0,5301,"900 n karlov, chicago, il"
1614,52434097,2007-01-01 11:20:00,910 N KARLOV,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,11,CPD,PONT,50,100,50.0,0.0,Define,2007-09-12 00:00:00,,,0,5301,"900 n karlov, chicago, il"
1615,51117057,2007-01-01 11:21:00,1125 W THORNDALE,c7961434fc4dd298afb603daccd791f38d6502a96544459500fcf2cb1ec1b80b,IL,PAS,606604304,0964110G,PARK OR STAND IN VIADUCT/UNDERPASS,24,CPD,VOLV,75,150,0.0,75.0,Paid,2007-02-09 00:00:00,DETR,,5079971690,11189,"1100 w thorndale, chicago, il"
1616,51536515,2007-01-01 11:21:00,3617 W ROSCOE,4db3ab40e35472d92c76085d0b1259c1d937f7a8e945b1b4ce9a784232ec4d5b,IL,TRK,600891358,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,50,100,0.0,0.0,Dismissed,2007-02-01 00:00:00,,Not Liable,5078901960,10253,"3600 w roscoe, chicago, il"
1617,51575578,2007-01-01 11:22:00,7457 N SEELEY,df1eb62845be22c5fad0baaeeb2ac95a229f183a1294f68cdc3d9fc962222d29,IL,PAS,60630,0964100D,DISABLED CURB CUT,24,CPD,HYUN,75,150,0.0,75.0,Paid,2007-01-25 00:00:00,VIOL,,5020481740,18776,"7400 n seeley, chicago, il"
1618,51341570,2007-01-01 11:23:00,5 N PINE,2cb3196fffa2274c7a742dbb1dc9154d6c3c31513832b7c9d71f954cd7551962,IL,PAS,605252934,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,15,CPD,FORD,50,100,0.0,100.0,Paid,2007-06-21 00:00:00,SEIZ,,5022629150,16975,"5 n pine, chicago, il"
1619,51262376,2007-01-01 11:24:00,811 W GRACE,dadcd140293ed6f420f263311beff478313198919e7db7486e6a1e5e8900af3a,IL,PAS,606133982,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,23,CPD,FORD,50,100,0.0,100.0,Paid,2008-12-04 00:00:00,SEIZ,,5090038660,6465,"800 w grace, chicago, il"
1620,51324933,2007-01-01 11:25:00,1023 W 18TH ST,e13b4521ed0ca40f3d795194b1941c2a04c417d15286519beee5693aad05631b,IL,TRK,,0964160B,CURB LOADING ZONE,12,CPD,FORD,50,100,0.0,50.0,Paid,2007-02-07 00:00:00,,,0,10721,"1000 w 18th st, chicago, il"
1621,51059646,2007-01-01 11:25:00,2115 W BERWYN,11b91c89c5ba3bed17dfed065a8d9415e9725ed85c5fb1d56845045e2746c8fd,IL,TMP,60625,0964125,NO CITY STICKER OR IMPROPER DISPLAY,20,CPD,CHEV,120,240,0.0,240.0,Paid,2007-03-20 00:00:00,FINL,,5079876640,5583,"2100 w berwyn, chicago, il"
1622,51059647,2007-01-01 11:25:00,2157 W SUMMERDALE,25f717a4d870d5512ee17c707fb09a0950023fbf715819a84b85c81d81d30cbc,IL,TMP,60625,0964125,NO CITY STICKER OR IMPROPER DISPLAY,20,CPD,NISS,120,240,0.0,191.67,Paid,2015-11-15 00:00:00,DLS,,5096570370,5583,"2100 w summerdale, chicago, il"
1623,51536516,2007-01-01 11:25:00,3643 W SCHOOL,5ec1fd56ffddcf065430e829dd8b72a64ae507365f13b0bca4fb432b4ff53dbb,IL,PAS,606393184,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,CHEV,50,100,0.0,122.0,Paid,2009-05-19 00:00:00,SEIZ,,5062830660,10253,"3600 w school, chicago, il"
1624,51324934,2007-01-01 11:26:00,1025 W 18TH ST,94ad4d85a905b6a93f1cc63cb714ee21409c045d9f3880d66fc03e972251f901,IL,PAS,606086344,0964160B,CURB LOADING ZONE,12,CPD,NISS,50,100,0.0,50.0,Paid,2007-03-14 00:00:00,DETR,,5080357420,10721,"1000 w 18th st, chicago, il"
1625,51536517,2007-01-01 11:26:00,3736 W SCHOOL,12856773c25e7cfe4ad0a656e49d74ca881a71ff7c545ddbc19f04d9f90b4517,IL,PAS,606185217,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,MAZD,50,100,0.0,50.0,Paid,2007-01-29 00:00:00,VIOL,,5079894100,10253,"3700 w school, chicago, il"
1626,51293893,2007-01-01 11:27:00,4758 S MARSHFIELD,312e32824820658786ef1eff30a5b9db8ad24c81639de1d23cf8adcece122936,IL,PAS,606511124,0976160A,REAR AND FRONT PLATE REQUIRED,9,CPD,CHEV,50,100,0.0,50.0,Paid,2007-01-30 00:00:00,VIOL,,5079915530,16968,"4700 s marshfield, chicago, il"
